"symbol","uniprot","ensembl","entrez","name","score","nsirna"
"TPH1","P17752","ENSG00000129167",7166,"Tryptophan 5-hydroxylase 1",0.167411194003351,3
"TPH2","Q8IWU9","ENSG00000139287",121278,"Tryptophan 5-hydroxylase 2",0.248810348778974,3
"TPI1","P60174","ENSG00000111669",7167,"Triosephosphate isomerase",0.121877431780392,3
"TPK1","Q9H3S4","ENSG00000196511",27010,"Thiamin pyrophosphokinase 1",1.28773449923056,3
"TPM1","P09493","ENSG00000140416",7168,"Tropomyosin alpha-1 chain",0.0252896763220154,2
"TPM2","P07951","ENSG00000198467",7169,"Tropomyosin beta chain",0.104903969675501,2
"TPM3","P06753","ENSG00000143549",7170,"Tropomyosin alpha-3 chain",0.263486902476042,2
"TPM4","P67936","ENSG00000167460",7171,"Tropomyosin alpha-4 chain",-0.619483614486843,2
"TPMT","P51580","ENSG00000137364",7172,"Thiopurine S-methyltransferase",0.260943318074459,2
"TPO","P07202","ENSG00000115705",7173,"Thyroid peroxidase",0.267072342551935,3
"TPP1","O14773","ENSG00000166340",1200,"Tripeptidyl-peptidase 1",-0.0302956649059703,3
"TPP2","P29144","ENSG00000134900",7174,"Tripeptidyl-peptidase 2",0.564097560791369,3
"TPRA1","Q86W33","ENSG00000163870",131601,"Transmembrane protein adipocyte-associated 1",0.597049293163213,2
"TPSB2","P20231","ENSG00000197253",64499,"Tryptase beta-2",0.745631955556213,1
"TPSD1","Q9BZJ3","ENSG00000095917",23430,"Tryptase delta",0.219577019251144,3
"TPSG1","Q9NRR2","ENSG00000116176",25823,"Tryptase gamma",-0.302376933720965,3
"TPST1","O60507","ENSG00000169902",8460,"Protein-tyrosine sulfotransferase 1",0.369975990351286,2
"TPST2","O60704","ENSG00000128294",8459,"Protein-tyrosine sulfotransferase 2",-0.408486017331822,2
"TPT1","P13693","ENSG00000133112",7178,"Translationally-controlled tumor protein",0.201868726981243,2
"TPTE","P56180","ENSG00000274391",7179,"Putative tyrosine-protein phosphatase TPTE",-1.22043331333416,3
"TPTE2","Q6XPS3","ENSG00000132958",93492,"Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase TPTE2",-0.448290032352675,2
"TPX2","Q9ULW0","ENSG00000088325",22974,"Targeting protein for Xklp2",-0.131414519120464,2
"TRA2A","Q13595","ENSG00000164548",29896,"Transformer-2 protein homolog alpha",-0.343645361400936,2
"TRA2B","P62995","ENSG00000136527",6434,"Transformer-2 protein homolog beta",-0.604895125967259,2
"TRAF2","Q12933","ENSG00000127191",7186,"TNF receptor-associated factor 2",0.0887145967273276,2
"TRAF3","Q13114","ENSG00000131323",7187,"TNF receptor-associated factor 3",0.773292205443004,2
"TRAF3IP3","Q9Y228","ENSG00000009790",80342,"TRAF3-interacting JNK-activating modulator",0.090158808060799,3
"TRAF4","Q9BUZ4","ENSG00000076604",9618,"TNF receptor-associated factor 4",-0.310214719974797,2
"TRAF5","O00463","ENSG00000082512",7188,"TNF receptor-associated factor 5",-0.186190923720084,2
"TRAF6","Q9Y4K3","ENSG00000175104",7189,"TNF receptor-associated factor 6",1.50211887430322,2
"TRAIP","Q9BWF2","ENSG00000183763",10293,"E3 ubiquitin-protein ligase TRAIP",-0.624337062312474,2
"TRAK1","Q9UPV9","ENSG00000182606",22906,"Trafficking kinesin-binding protein 1",0.381522896259163,3
"TRAP1","Q12931","ENSG00000126602",10131,"Heat shock protein 75 kDa, mitochondrial",-0.644389575142179,3
"TRAPPC10","P48553","ENSG00000160218",7109,"Trafficking protein particle complex subunit 10",0.139662791182195,2
"TRAPPC4","Q9Y296","ENSG00000280495",51399,"Trafficking protein particle complex subunit 4",-0.000853018546334988,2
"TRDMT1","O14717","ENSG00000107614",1787,"tRNA (cytosine(38)-C(5))-methyltransferase",0.133518217641361,3
"TREH","O43280","ENSG00000118094",11181,"Trehalase",0.126953055528899,2
"TREM1","Q9NP99","ENSG00000124731",54210,"Triggering receptor expressed on myeloid cells 1",-0.40571668838948,3
"TREM2","Q9NZC2","ENSG00000095970",54209,"Triggering receptor expressed on myeloid cells 2",0.47680213045189,2
"TRERF1","Q96PN7","ENSG00000124496",55809,"Transcriptional-regulating factor 1",0.121426875405363,2
"TREX2","Q9BQ50","ENSG00000183479",11219,"Three prime repair exonuclease 2",0.0448550986039344,3
"TRHDE","Q9UKU6","ENSG00000072657",29953,"Thyrotropin-releasing hormone-degrading ectoenzyme",-0.041225940405065,3
"TRHR","P34981","ENSG00000174417",7201,"Thyrotropin-releasing hormone receptor",0.020203780983751,3
"TRIAP1","O43715","ENSG00000170855",51499,"TP53-regulated inhibitor of apoptosis 1",0.714441859576223,3
"TRIB1","Q96RU8","ENSG00000173334",10221,"Tribbles homolog 1",0.0773409812919729,3
"TRIB2","Q92519","ENSG00000071575",28951,"Tribbles homolog 2",-0.158242693507866,3
"TRIB3","Q96RU7","ENSG00000101255",57761,"Tribbles homolog 3",-0.186847380388242,3
"TRIM14","Q14142","ENSG00000106785",9830,"Tripartite motif-containing protein 14",-0.587652353467367,2
"TRIM23","P36406","ENSG00000113595",373,"E3 ubiquitin-protein ligase TRIM23",-0.0601157788381785,2
"TRIM24","O15164","ENSG00000122779",8805,"Transcription intermediary factor 1-alpha",0.156532745462318,2
"TRIM28","Q13263","ENSG00000130726",10155,"Transcription intermediary factor 1-beta",0.00369310139395251,2
"TRIM58","Q8NG06","ENSG00000162722",25893,"E3 ubiquitin-protein ligase TRIM58",0.198402011352734,2
"TRIM61","Q5EBN2","ENSG00000183439",391712,"Putative tripartite motif-containing protein 61",-0.021972382334482,2
"TRIM62","Q9BVG3","ENSG00000116525",55223,"E3 ubiquitin-protein ligase TRIM62",-0.505903246741842,2
"TRIM63","Q969Q1","ENSG00000158022",84676,"E3 ubiquitin-protein ligase TRIM63",-0.933001178639267,2
"TRIM65","Q6PJ69","ENSG00000141569",201292,"Tripartite motif-containing protein 65",0.200864115153063,2
"TRIM67","Q6ZTA4","ENSG00000119283",440730,"Tripartite motif-containing protein 67",0.647578565987159,2
"TRIM68","Q6AZZ1","ENSG00000167333",55128,"E3 ubiquitin-protein ligase TRIM68",1.12597565559166,2
"TRIM7","Q9C029","ENSG00000146054",81786,"E3 ubiquitin-protein ligase TRIM7",0.121047591709458,2
"TRIM8","Q9BZR9","ENSG00000171206",81603,"E3 ubiquitin-protein ligase TRIM8",0.143407556197952,1
"TRIM9","Q9C026","ENSG00000100505",114088,"E3 ubiquitin-protein ligase TRIM9",0.654580355237232,2
"TRIO","O75962","ENSG00000038382",7204,"Triple functional domain protein",0.237622430632411,3
"TRIP10","Q15642","ENSG00000125733",9322,"Cdc42-interacting protein 4",-0.0539903504187937,2
"TRIP12","Q14669","ENSG00000153827",9320,"E3 ubiquitin-protein ligase TRIP12",0.023475454778117,2
"TRIP13","Q15645","ENSG00000071539",9319,"Pachytene checkpoint protein 2 homolog",-0.224501672609063,3
"TRIP4","Q15650","ENSG00000103671",9325,"Activating signal cointegrator 1",0.432465728832133,2
"TRIP6","Q15654","ENSG00000087077",7205,"Thyroid receptor-interacting protein 6",-0.185332763408781,2
"TRIT1","Q9H3H1","ENSG00000043514",54802,"tRNA dimethylallyltransferase",-0.573321899760919,2
"TRMT1","Q9NXH9","ENSG00000104907",55621,"tRNA (guanine(26)-N(2))-dimethyltransferase",0.0463157297014887,3
"TRMT10B","Q6PF06","ENSG00000165275",158234,"tRNA methyltransferase 10 homolog B",0.154573479037807,2
"TRMT2A","Q8IZ69","ENSG00000099899",27037,"tRNA (uracil-5-)-methyltransferase homolog A",-0.37585117386093,3
"TRMU","O75648","ENSG00000100416",55687,"Mitochondrial tRNA-specific 2-thiouridylase 1",-0.624900454602678,2
"TRNT1","Q96Q11","ENSG00000072756",51095,"CCA tRNA nucleotidyltransferase 1, mitochondrial",0.497194860244429,2
"TRO","Q12816","ENSG00000067445",7216,"Trophinin",0.274057312911478,2
"TRPA1","O75762","ENSG00000104321",8989,"Transient receptor potential cation channel subfamily A member 1",-0.0751779231468343,3
"TRPC1","P48995","ENSG00000144935",7220,"Short transient receptor potential channel 1",0.220906544830858,3
"TRPC3","Q13507","ENSG00000138741",7222,"Short transient receptor potential channel 3",-0.185043701426431,3
"TRPC4","Q9UBN4","ENSG00000133107",7223,"Short transient receptor potential channel 4",0.385909471090737,3
"TRPC4AP","Q8TEL6","ENSG00000100991",26133,"Short transient receptor potential channel 4-associated protein",-0.043478957682612,2
"TRPC5","Q9UL62","ENSG00000072315",7224,"Short transient receptor potential channel 5",-0.424801890750037,3
"TRPC6","Q9Y210","ENSG00000137672",7225,"Short transient receptor potential channel 6",0.124735386275066,3
"TRPC7","Q9HCX4","ENSG00000069018",57113,"Short transient receptor potential channel 7",0.210103460020024,3
"TRPM1","Q7Z4N2","ENSG00000134160",4308,"Transient receptor potential cation channel subfamily M member 1",-0.222815499863464,3
"TRPM2","O94759","ENSG00000142185",7226,"Transient receptor potential cation channel subfamily M member 2",-0.187368919744596,2
"TRPM3","Q9HCF6","ENSG00000083067",80036,"Transient receptor potential cation channel subfamily M member 3",0.509993630959181,3
"TRPM4","Q8TD43","ENSG00000130529",54795,"Transient receptor potential cation channel subfamily M member 4",-0.292265033111433,3
"TRPM5","Q9NZQ8","ENSG00000070985",29850,"Transient receptor potential cation channel subfamily M member 5",-0.866984605788799,3
"TRPM6","Q9BX84","ENSG00000119121",140803,"Transient receptor potential cation channel subfamily M member 6",-0.269180222437169,3
"TRPM7","Q96QT4","ENSG00000092439",54822,"Transient receptor potential cation channel subfamily M member 7",-0.0270731661347423,3
"TRPM8","Q7Z2W7","ENSG00000144481",79054,"Transient receptor potential cation channel subfamily M member 8",-0.951400032824748,3
"TRPS1","Q9UHF7","ENSG00000104447",7227,"Zinc finger transcription factor Trps1",-0.55180590891681,2
"TRPT1","Q86TN4","ENSG00000149743",83707,"tRNA 2'-phosphotransferase 1",0.21136799353002,2
"TRPV2","Q9Y5S1","ENSG00000187688",51393,"Transient receptor potential cation channel subfamily V member 2",-0.160982505761407,3
"TRPV3","Q8NET8","ENSG00000167723",162514,"Transient receptor potential cation channel subfamily V member 3",0.445880139497076,3
"TRPV4","Q9HBA0","ENSG00000111199",59341,"Transient receptor potential cation channel subfamily V member 4",0.385306657251526,3
"TRPV5","Q9NQA5","ENSG00000127412",56302,"Transient receptor potential cation channel subfamily V member 5",0.205624751975156,3
"TRPV6","Q9H1D0","ENSG00000165125",55503,"Transient receptor potential cation channel subfamily V member 6",-0.858412662052759,3
"TRRAP","Q9Y4A5","ENSG00000196367",8295,"Transformation/transcription domain-associated protein",-0.597293026474335,3
"TRUB1","Q8WWH5","ENSG00000165832",142940,"Probable tRNA pseudouridine synthase 1",1.26952277591759,3
"TSC2","P49815","ENSG00000103197",7249,"Tuberin",0.621272781398283,3
"TSC22D1","Q15714","ENSG00000102804",8848,"TSC22 domain family protein 1",-0.313443367481995,3
"TSC22D2","O75157","ENSG00000196428",9819,"TSC22 domain family protein 2",0.809615096058578,3
"TSC22D3","Q99576","ENSG00000157514",1831,"TSC22 domain family protein 3",0.108107892226726,3
"TSC22D4","Q9Y3Q8","ENSG00000166925",81628,"TSC22 domain family protein 4",-0.012177323048394,3
"TSHZ1","Q6ZSZ6","ENSG00000179981",10194,"Teashirt homolog 1",0.235562552189004,3
"TSHZ2","Q9NRE2","ENSG00000182463",128553,"Teashirt homolog 2",0.259119238002942,3
"TSHZ3","Q63HK5","ENSG00000121297",57616,"Teashirt homolog 3",-0.14457154432088,3
"TSKS","Q9UJT2","ENSG00000126467",60385,"Testis-specific serine kinase substrate",0.591431174320642,3
"TSN","Q15631","ENSG00000211460",7247,"Translin",1.3118787155106,2
"TSNAX","Q99598","ENSG00000116918",7257,"Translin-associated protein X",-0.408432262029915,2
"TSPAN31","Q12999","ENSG00000135452",6302,"Tetraspanin-31",0.321859417866129,2
"TSPO","P30536","ENSG00000100300",706,"Translocator protein",0.499666822857136,3
"TSPO2","Q5TGU0","ENSG00000112212",222642,"Translocator protein 2",-0.210348675349818,3
"TSSK1B","Q9BXA7","ENSG00000212122",83942,"Testis-specific serine/threonine-protein kinase 1",0.422855163677147,3
"TSSK2","Q96PF2","ENSG00000206203",23617,"Testis-specific serine/threonine-protein kinase 2",-0.154032565066004,3
"TSSK3","Q96PN8","ENSG00000162526",81629,"Testis-specific serine/threonine-protein kinase 3",-0.287230971380891,3
"TSSK4","Q6SA08","ENSG00000285140",283629,"Testis-specific serine/threonine-protein kinase 4",-0.0782578348458347,3
"TSSK6","Q9BXA6","ENSG00000178093",83983,"Testis-specific serine/threonine-protein kinase 6",-0.568137798023745,3
"TST","Q16762","ENSG00000128311",7263,"Thiosulfate sulfurtransferase",0.577467236390818,2
"GFUS","Q13630","ENSG00000278243",7264,"GDP-L-fucose synthase",-0.098294464983572,2
"TTBK1","Q5TCY1","ENSG00000146216",84630,"Tau-tubulin kinase 1",-0.0126615334169093,3
"TTBK2","Q6IQ55","ENSG00000128881",146057,"Tau-tubulin kinase 2",0.0932217599963661,1
"TTC1","Q99614","ENSG00000113312",7265,"Tetratricopeptide repeat protein 1",-0.250816167677625,3
"TTC3","P53804","ENSG00000182670",7267,"E3 ubiquitin-protein ligase TTC3",0.103478082448629,3
"TTC33","Q6PID6","ENSG00000113638",23548,"Tetratricopeptide repeat protein 33",-0.21347345191318,3
"TTF1","Q15361","ENSG00000125482",7270,"Transcription termination factor 1",1.02038669978272,2
"TTF2","Q9UNY4","ENSG00000116830",8458,"Transcription termination factor 2",-0.115672965622163,2
"TTK","P33981","ENSG00000112742",7272,"Dual specificity protein kinase TTK",-0.37702745538628,3
"TTL","Q8NG68","ENSG00000114999",150465,"Tubulin--tyrosine ligase",-0.133234033414329,2
"TTLL1","O95922","ENSG00000100271",25809,"Probable tubulin polyglutamylase TTLL1",-0.636449739138666,2
"TTLL11","Q8NHH1","ENSG00000175764",158135,"Tubulin polyglutamylase TTLL11",0.512667431304944,2
"TTLL4","Q14679","ENSG00000135912",9654,"Tubulin polyglutamylase TTLL4",0.574156740012611,2
"TTN","Q8WZ42","ENSG00000155657",7273,"Titin",0.0433081471413255,2
"TTPA","P49638","ENSG00000137561",7274,"Alpha-tocopherol transfer protein",0.158455637812306,2
"TUBA1A","Q71U36","ENSG00000167552",7846,"Tubulin alpha-1A chain",0.720565735277663,3
"TUBA1B","P68363","ENSG00000123416",10376,"Tubulin alpha-1B chain",-0.161124746941858,3
"TUBA1C","Q9BQE3","ENSG00000167553",84790,"Tubulin alpha-1C chain",-0.075891469152753,3
"TUBA4A","P68366","ENSG00000127824",7277,"Tubulin alpha-4A chain",-0.230945801488264,3
"TUBA8","Q9NY65","ENSG00000183785",51807,"Tubulin alpha-8 chain",-0.458049052312359,3
"TUBAL3","A6NHL2","ENSG00000178462",79861,"Tubulin alpha chain-like 3",0.297759119328543,3
"TUBB","P07437","ENSG00000235067",203068,"Tubulin beta chain",0.958515192060425,3
"TUBB1","Q9H4B7","ENSG00000101162",81027,"Tubulin beta-1 chain",0.592357965011368,3
"TUBB2A","Q13885","ENSG00000137267",7280,"Tubulin beta-2A chain",0.0347650379326994,3
"TUBB2B","Q9BVA1","ENSG00000137285",347733,"Tubulin beta-2B chain",-0.490049690745405,3
"TUBB4A","P04350","ENSG00000104833",10382,"Tubulin beta-4A chain",0.325426617135499,2
"TUBB4B","P68371","ENSG00000188229",10383,"Tubulin beta-4B chain",0.560042532666711,3
"TUBB6","Q9BUF5","ENSG00000176014",84617,"Tubulin beta-6 chain",-0.530946424091914,3
"TUBD1","Q9UJT1","ENSG00000108423",51174,"Tubulin delta chain",-0.474634002228079,1
"TUBE1","Q9UJT0","ENSG00000074935",51175,"Tubulin epsilon chain",-0.632082199428214,2
"TUBG1","P23258","ENSG00000131462",7283,"Tubulin gamma-1 chain",0.235964533264813,2
"TUBG2","Q9NRH3","ENSG00000037042",27175,"Tubulin gamma-2 chain",-0.465881726940832,3
"TUBGCP3","Q96CW5","ENSG00000126216",10426,"Gamma-tubulin complex component 3",-0.187283647935146,2
"TUBGCP6","Q96RT7","ENSG00000128159",85378,"Gamma-tubulin complex component 6",0.0975237104534591,2
"TUFM","P49411","ENSG00000178952",7284,"Elongation factor Tu, mitochondrial",0.465300770113155,3
"TUSC3","Q13454","ENSG00000104723",7991,"Tumor suppressor candidate 3",0.957805892603214,2
"TWF1","Q12792","ENSG00000151239",5756,"Twinfilin-1",-0.0139708726369173,3
"TWF2","Q6IBS0","ENSG00000247596",11344,"Twinfilin-2",0.0777791784732015,2
"TWIST1","Q15672","ENSG00000122691",7291,"Twist-related protein 1",0.120966599871347,2
"TWIST2","Q8WVJ9","ENSG00000288335",117581,"Twist-related protein 2",0.303363181191402,2
"TXK","P42681","ENSG00000074966",7294,"Tyrosine-protein kinase TXK",-1.25504634791018,3
"TXN","P10599","ENSG00000136810",7295,"Thioredoxin",0.62264552846744,2
"TXN2","Q99757","ENSG00000100348",25828,"Thioredoxin, mitochondrial",-0.288883422408492,2
"TXNDC11","Q6PKC3","ENSG00000153066",51061,"Thioredoxin domain-containing protein 11",-0.193902655962795,3
"TXNDC12","O95881","ENSG00000117862",51060,"Thioredoxin domain-containing protein 12",0.284837927482351,3
"TXNDC2","Q86VQ3","ENSG00000168454",84203,"Thioredoxin domain-containing protein 2",0.145700787398181,2
"TXNDC8","Q6A555","ENSG00000204193",255220,"Thioredoxin domain-containing protein 8",0.831858041986374,2
"TXNDC9","O14530","ENSG00000115514",10190,"Thioredoxin domain-containing protein 9",1.11360964161934,2
"TXNL1","O43396","ENSG00000091164",9352,"Thioredoxin-like protein 1",0.248575328847686,2
"TXNL4A","P83876","ENSG00000141759",10907,"Thioredoxin-like protein 4A",-0.0950851434475984,2
"TXNL4B","Q9NX01","ENSG00000140830",54957,"Thioredoxin-like protein 4B",-1.82368417519883,2
"TXNRD1","Q16881","ENSG00000198431",7296,"Thioredoxin reductase 1, cytoplasmic",-0.566655499833131,3
"TXNRD2","Q9NNW7","ENSG00000184470",10587,"Thioredoxin reductase 2, mitochondrial",-0.359045110658236,3
"TXNRD3","Q86VQ6","ENSG00000197763",114112,"Thioredoxin reductase 3",-0.405307574519943,3
"TYK2","P29597","ENSG00000105397",7297,"Non-receptor tyrosine-protein kinase TYK2",-0.986119074048474,3
"TYMP","P19971","ENSG00000025708",1890,"Thymidine phosphorylase",-0.472456994139048,3
"TYMS","P04818","ENSG00000176890",7298,"Thymidylate synthase",-0.296171298283592,2
"TYR","P14679","ENSG00000077498",7299,"Tyrosinase",0.185858377305014,3
"TYRO3","Q06418","ENSG00000092445",7301,"Tyrosine-protein kinase receptor TYRO3",-1.04270698512375,3
"TYRP1","P17643","ENSG00000107165",7306,"5,6-dihydroxyindole-2-carboxylic acid oxidase",-0.122881478775131,3
"TYSND1","Q2T9J0","ENSG00000156521",219743,"Peroxisomal leader peptide-processing protease",0.616624945392608,3
"U2AF1","Q01081","ENSG00000160201",7307,"Splicing factor U2AF 35 kDa subunit",-0.521952258843676,3
"U2AF1L4","Q8WU68","ENSG00000161265",199746,"Splicing factor U2AF 26 kDa subunit",0.14333754387467,1
"U2AF2","P26368","ENSG00000063244",11338,"Splicing factor U2AF 65 kDa subunit",-0.202966932887052,1
"U2SURP","O15042","ENSG00000163714",23350,"U2 snRNP-associated SURP motif-containing protein",0.431207941492405,2
"UAP1","Q16222","ENSG00000117143",6675,"UDP-N-acetylhexosamine pyrophosphorylase",-0.17613545408325,2
"UBA1","P22314","ENSG00000130985",7317,"Ubiquitin-like modifier-activating enzyme 1",0.570222132573525,2
"UBA2","Q9UBT2","ENSG00000126261",10054,"SUMO-activating enzyme subunit 2",1.19927296383399,1
"UBA3","Q8TBC4","ENSG00000144744",9039,"NEDD8-activating enzyme E1 catalytic subunit",0.0931318576712053,2
"UBA5","Q9GZZ9","ENSG00000081307",79876,"Ubiquitin-like modifier-activating enzyme 5",0.141051482459251,2
"UBA7","P41226","ENSG00000182179",7318,"Ubiquitin-like modifier-activating enzyme 7",-0.373839907392969,2
"UBAC2","Q8NBM4","ENSG00000134882",337867,"Ubiquitin-associated domain-containing protein 2",-0.259747759307014,3
"UBASH3A","P57075","ENSG00000160185",53347,"Ubiquitin-associated and SH3 domain-containing protein A",0.244385023350032,2
"UBE2A","P49459","ENSG00000077721",7319,"Ubiquitin-conjugating enzyme E2 A",0.132075418168914,2
"UBE2B","P63146","ENSG00000119048",7320,"Ubiquitin-conjugating enzyme E2 B",-0.329256755092944,1
"UBE2D1","P51668","ENSG00000072401",7321,"Ubiquitin-conjugating enzyme E2 D1",0.0592337223684259,2
"UBE2D2","P62837","ENSG00000131508",7322,"Ubiquitin-conjugating enzyme E2 D2",0.0508933794190396,2
"UBE2D3","P61077","ENSG00000109332",7323,"Ubiquitin-conjugating enzyme E2 D3",-0.320844357334931,2
"UBE2D4","Q9Y2X8","ENSG00000078967",51619,"Ubiquitin-conjugating enzyme E2 D4",0.272577097483229,2
"UBE2E1","P51965","ENSG00000170142",7324,"Ubiquitin-conjugating enzyme E2 E1",-1.53927553447358,2
"UBE2E2","Q96LR5","ENSG00000182247",7325,"Ubiquitin-conjugating enzyme E2 E2",-0.249957293824753,2
"UBE2E3","Q969T4","ENSG00000170035",10477,"Ubiquitin-conjugating enzyme E2 E3",-0.173263471943718,2
"UBE2F","Q969M7","ENSG00000184182",140739,"NEDD8-conjugating enzyme UBE2F",-0.460346659798798,2
"UBE2G1","P62253","ENSG00000132388",7326,"Ubiquitin-conjugating enzyme E2 G1",0.279175632875291,2
"UBE2G2","P60604","ENSG00000184787",7327,"Ubiquitin-conjugating enzyme E2 G2",0.032677825446394,2
"UBE2H","P62256","ENSG00000186591",7328,"Ubiquitin-conjugating enzyme E2 H",-0.528223405037788,2
"UBE2I","P63279","ENSG00000103275",7329,"SUMO-conjugating enzyme UBC9",1.40429138780973,2
"UBE2J2","Q8N2K1","ENSG00000160087",118424,"Ubiquitin-conjugating enzyme E2 J2",-0.446928517780443,2
"UBE2K","P61086","ENSG00000078140",3093,"Ubiquitin-conjugating enzyme E2 K",-0.0776341661520206,1
"UBE2L3","P68036","ENSG00000185651",7332,"Ubiquitin-conjugating enzyme E2 L3",0.702825755333395,1
"UBE2L6","O14933","ENSG00000156587",9246,"Ubiquitin/ISG15-conjugating enzyme E2 L6",0.0714670229729835,2
"UBE2M","P61081","ENSG00000130725",9040,"NEDD8-conjugating enzyme Ubc12",-0.325997974346167,2
"UBE2N","P61088","ENSG00000177889",7334,"Ubiquitin-conjugating enzyme E2 N",-0.18320330614501,2
"UBE2O","Q9C0C9","ENSG00000175931",63893,"(E3-independent) E2 ubiquitin-conjugating enzyme",0.058190167525659,2
"UBE2Q1","Q7Z7E8","ENSG00000160714",55585,"Ubiquitin-conjugating enzyme E2 Q1",0.517541594729736,2
"UBE2Q2","Q8WVN8","ENSG00000140367",92912,"Ubiquitin-conjugating enzyme E2 Q2",-0.35048271547556,2
"UBE2R2","Q712K3","ENSG00000107341",54926,"Ubiquitin-conjugating enzyme E2 R2",-0.231259951410856,2
"UBE2S","Q16763","ENSG00000108106",27338,"Ubiquitin-conjugating enzyme E2 S",0.524637992385431,1
"UBE2T","Q9NPD8","ENSG00000077152",29089,"Ubiquitin-conjugating enzyme E2 T",-1.09718465615327,2
"UBE2U","Q5VVX9","ENSG00000177414",148581,"Ubiquitin-conjugating enzyme E2 U",-0.401252712704593,2
"UBE2V2","Q15819","ENSG00000169139",7336,"Ubiquitin-conjugating enzyme E2 variant 2",0.73234990055524,2
"UBE2W","Q96B02","ENSG00000104343",55284,"Ubiquitin-conjugating enzyme E2 W",0.923253318070621,2
"UBE2Z","Q9H832","ENSG00000159202",65264,"Ubiquitin-conjugating enzyme E2 Z",-0.20432229457976,2
"UBE3C","Q15386","ENSG00000009335",9690,"Ubiquitin-protein ligase E3C",0.429099177640341,2
"UBE4A","Q14139","ENSG00000110344",9354,"Ubiquitin conjugation factor E4 A",0.0374254502485385,2
"UBE4B","O95155","ENSG00000130939",10277,"Ubiquitin conjugation factor E4 B",-0.242286245316502,2
"UBL5","Q9BZL1","ENSG00000198258",59286,"Ubiquitin-like protein 5",0.312746976210194,1
"UBP1","Q9NZI7","ENSG00000153560",7342,"Upstream-binding protein 1",-0.136455676103111,3
"UBR1","Q8IWV7","ENSG00000159459",197131,"E3 ubiquitin-protein ligase UBR1",0.107135987007225,2
"UBR2","Q8IWV8","ENSG00000024048",23304,"E3 ubiquitin-protein ligase UBR2",0.355175124398918,2
"UBR5","O95071","ENSG00000104517",51366,"E3 ubiquitin-protein ligase UBR5",0.013194979999229,2
"UBTF","P17480","ENSG00000108312",7343,"Nucleolar transcription factor 1",0.221167963824013,2
"UCHL1","P09936","ENSG00000154277",7345,"Ubiquitin carboxyl-terminal hydrolase isozyme L1",-0.198018094369385,3
"UCHL3","P15374","ENSG00000118939",7347,"Ubiquitin carboxyl-terminal hydrolase isozyme L3",0.403063923799171,3
"UCHL5","Q9Y5K5","ENSG00000116750",51377,"Ubiquitin carboxyl-terminal hydrolase isozyme L5",-0.27732362433834,3
"UCK1","Q9HA47","ENSG00000130717",83549,"Uridine-cytidine kinase 1",0.066008312097564,3
"UCK2","Q9BZX2","ENSG00000143179",7371,"Uridine-cytidine kinase 2",0.711063483178112,3
"UCKL1","Q9NWZ5","ENSG00000198276",54963,"Uridine-cytidine kinase-like 1",-0.18381020788831,3
"UCN","P55089","ENSG00000163794",7349,"Urocortin",0.271921576826387,2
"UCP1","P25874","ENSG00000109424",7350,"Mitochondrial brown fat uncoupling protein 1",-0.024043952443295,2
"UCP2","P55851","ENSG00000175567",7351,"Mitochondrial uncoupling protein 2",-0.67993680762189,2
"UCP3","P55916","ENSG00000175564",7352,"Mitochondrial uncoupling protein 3",0.00650477120323636,3
"UEVLD","Q8IX04","ENSG00000151116",55293,"Ubiquitin-conjugating enzyme E2 variant 3",-0.421654380455965,2
"UGCG","Q16739","ENSG00000148154",7357,"Ceramide glucosyltransferase",-0.468334663880772,3
"UGDH","O60701","ENSG00000109814",7358,"UDP-glucose 6-dehydrogenase",-0.135454497207016,3
"UGGT1","Q9NYU2","ENSG00000136731",56886,"UDP-glucose:glycoprotein glucosyltransferase 1",0.196083262031119,3
"UGGT2","Q9NYU1","ENSG00000102595",55757,"UDP-glucose:glycoprotein glucosyltransferase 2",0.296331696387042,3
"UGP2","Q16851","ENSG00000169764",7360,"UTP--glucose-1-phosphate uridylyltransferase",-1.12687886475368,3
"UGT1A1","P22309","ENSG00000241635",54658,"UDP-glucuronosyltransferase 1A1",-0.175451576675406,2
"UGT1A10","Q9HAW8","ENSG00000242515",54575,"UDP-glucuronosyltransferase 1A10",0.022538574332609,2
"UGT1A3","P35503","ENSG00000288702",54659,"UDP-glucuronosyltransferase 1A3",0.138167070039763,2
"UGT1A4","P22310","ENSG00000244474",54657,"UDP-glucuronosyltransferase 1A4",0.638209118828746,2
"UGT1A6","P19224","ENSG00000167165",54578,"UDP-glucuronosyltransferase 1-6",-0.564620771078078,2
"UGT1A7","Q9HAW7","ENSG00000244122",54577,"UDP-glucuronosyltransferase 1A7",-0.103419219681825,2
"UGT1A8","Q9HAW9","ENSG00000242366",54576,"UDP-glucuronosyltransferase 1A8",-0.169241759038318,3
"UGT1A9","O60656","ENSG00000241119",54600,"UDP-glucuronosyltransferase 1A9",0.555411673930841,3
"UGT2A1","P0DTE4","ENSG00000173610",10941,"UDP-glucuronosyltransferase 2A1",-0.266226168013402,2
"UGT2B10","P36537","ENSG00000275190",7365,"UDP-glucuronosyltransferase 2B10",-0.215636950534804,3
"UGT2B11","O75310","ENSG00000213759",10720,"UDP-glucuronosyltransferase 2B11",-0.195099641333874,3
"UGT2B15","P54855","ENSG00000196620",7366,"UDP-glucuronosyltransferase 2B15",0.195949672421023,2
